Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Target CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Target CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,Target Macromoleculeahl,EmptySpace Sector
0,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
0,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
0,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
0,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
0,4,1,0.0,1,0,0.0,0,3286,1.6393996059658717e-05,1.0,349,2.78160860600394
0,5,0,0.0,0,0,0.0,0,1012,5.048911750570488e-06,1.0,606,2.7816199510882496
0,6,0,0.0,0,0,0.0,0,502,2.5044997023580877e-06,1.0,350,2.7816224955002977
0,7,0,0.0,0,0,0.0,0,0,0.0,1.0,469,2.781625
750,0,0,0.0,0,1,0.0,1,0,0.0,1.0,44,2.781625
750,1,0,0.0,0,0,0.0,0,0,0.0,1.0,17,2.781625
750,2,0,0.0,0,0,0.0,0,0,0.0,1.0,26,2.781625
750,3,0,0.0,0,0,0.0,0,0,0.0,1.0,6,2.781625
750,4,1,0.0,1,0,0.0,0,349,1.7411760878943678e-06,1.0,47,2.7816232588239123
750,5,0,0.0,0,0,0.0,0,606,3.023360198464146e-06,1.0,128,2.7816219766398014
750,6,0,0.0,0,0,0.0,0,350,1.7461651311261568e-06,1.0,77,2.781623253834869
750,7,0,0.0,0,0,0.0,0,469,2.33986127570905e-06,1.0,127,2.781622660138724
1500,0,0,0.0,0,1,0.0,1,44,2.1951790219871688e-07,1.0,7,2.781624780482098
1500,1,0,0.0,0,0,0.0,0,17,8.481373494041334e-08,1.0,15,2.781624915186265
1500,2,0,0.0,0,0,0.0,0,26,1.297151240265145e-07,1.0,21,2.781624870284876
1500,3,0,0.0,0,0,0.0,0,6,2.9934259390734117e-08,1.0,21,2.7816249700657405
1500,4,1,0.0,1,0,0.0,0,47,2.3448503189408394e-07,1.0,28,2.781624765514968
1500,5,0,0.0,0,0,0.0,0,128,6.385975336689945e-07,1.0,57,2.7816243614024665
1500,6,0,0.0,0,0,0.0,0,77,3.841563288477545e-07,1.0,43,2.781624615843671
1500,7,0,0.0,0,0,0.0,0,127,6.336084904372055e-07,1.0,43,2.7816243663915095
2250,0,0,0.0,0,1,0.0,1,7,3.492330262252314e-08,1.0,1,2.7816249650766975
2250,1,0,0.0,0,0,0.0,0,15,7.48356484768353e-08,1.0,1,2.7816249251643517
2250,2,0,0.0,0,0,0.0,0,21,1.0476990786756942e-07,1.0,5,2.781624895230092
2250,3,0,0.0,0,0,0.0,0,21,1.0476990786756942e-07,1.0,0,2.781624895230092
2250,4,1,0.0,1,0,0.0,0,28,1.3969321049009255e-07,1.0,22,2.7816248603067897
2250,5,0,0.0,0,0,0.0,0,57,2.8437546421197414e-07,1.0,24,2.781624715624536
2250,6,0,0.0,0,0,0.0,0,43,2.1452885896692786e-07,1.0,32,2.781624785471141
2250,7,0,0.0,0,0,0.0,0,43,2.1452885896692786e-07,1.0,32,2.781624785471141
3000,0,0,0.0,0,1,0.0,1,1,4.98904323178902e-09,1.0,0,2.7816249950109566
3000,1,0,0.0,0,0,0.0,0,1,4.98904323178902e-09,1.0,0,2.7816249950109566
3000,2,0,0.0,0,0,0.0,0,5,2.49452161589451e-08,1.0,3,2.781624975054784
3000,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
3000,4,1,0.0,1,0,0.0,0,22,1.0975895109935844e-07,1.0,17,2.7816248902410488
3000,5,0,0.0,0,0,0.0,0,24,1.1973703756293647e-07,1.0,17,2.7816248802629624
3000,6,0,0.0,0,0,0.0,0,32,1.5964938341724863e-07,1.0,20,2.7816248403506165
3000,7,0,0.0,0,0,0.0,0,32,1.5964938341724863e-07,1.0,21,2.7816248403506165
3750,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
3750,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
3750,2,0,0.0,0,0,0.0,0,3,1.4967129695367058e-08,1.0,1,2.7816249850328703
3750,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
3750,4,1,0.0,1,0,0.0,0,17,8.481373494041334e-08,1.0,9,2.781624915186265
3750,5,0,0.0,0,0,0.0,0,17,8.481373494041334e-08,1.0,14,2.781624915186265
3750,6,0,0.0,0,0,0.0,0,20,9.97808646357804e-08,1.0,13,2.7816249002191356
3750,7,0,0.0,0,0,0.0,0,21,1.0476990786756942e-07,1.0,15,2.781624895230092
4500,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
4500,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
4500,2,0,0.0,0,0,0.0,0,1,4.98904323178902e-09,1.0,1,2.7816249950109566
4500,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
4500,4,1,0.0,1,0,0.0,0,9,4.490138908610118e-08,1.0,6,2.7816249550986107
4500,5,0,0.0,0,0,0.0,0,14,6.984660524504627e-08,1.0,7,2.7816249301533946
4500,6,0,0.0,0,0,0.0,0,13,6.485756201325725e-08,1.0,7,2.781624935142438
4500,7,0,0.0,0,0,0.0,0,15,7.48356484768353e-08,1.0,13,2.7816249251643517
5250,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
5250,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
5250,2,0,0.0,0,0,0.0,0,1,4.98904323178902e-09,1.0,0,2.7816249950109566
5250,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
5250,4,1,0.0,1,0,0.0,0,6,2.9934259390734117e-08,1.0,2,2.7816249700657405
5250,5,0,0.0,0,0,0.0,0,7,3.492330262252314e-08,1.0,4,2.7816249650766975
5250,6,0,0.0,0,0,0.0,0,7,3.492330262252314e-08,1.0,6,2.7816249650766975
5250,7,0,0.0,0,0,0.0,0,13,6.485756201325725e-08,1.0,10,2.781624935142438
6000,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
6000,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
6000,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
6000,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
6000,4,1,0.0,1,0,0.0,0,2,9.97808646357804e-09,1.0,3,2.7816249900219137
6000,5,0,0.0,0,0,0.0,0,4,1.995617292715608e-08,1.0,5,2.7816249800438273
6000,6,0,0.0,0,0,0.0,0,6,2.9934259390734117e-08,1.0,4,2.7816249700657405
6000,7,0,0.0,0,0,0.0,0,10,4.98904323178902e-08,1.0,4,2.781624950109568
6750,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
6750,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
6750,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
6750,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
6750,4,1,0.0,1,0,0.0,0,3,1.4967129695367058e-08,1.0,4,2.7816249850328703
6750,5,0,0.0,0,0,0.0,0,5,2.49452161589451e-08,1.0,2,2.781624975054784
6750,6,0,0.0,0,0,0.0,0,4,1.995617292715608e-08,1.0,2,2.7816249800438273
6750,7,0,0.0,0,0,0.0,0,4,1.995617292715608e-08,1.0,5,2.7816249800438273
7500,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
7500,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
7500,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
7500,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
7500,4,1,0.0,1,0,0.0,0,4,1.995617292715608e-08,1.0,3,2.7816249800438273
7500,5,0,0.0,0,0,0.0,0,2,9.97808646357804e-09,1.0,3,2.7816249900219137
7500,6,0,0.0,0,0,0.0,0,2,9.97808646357804e-09,1.0,0,2.7816249900219137
7500,7,0,0.0,0,0,0.0,0,5,2.49452161589451e-08,1.0,4,2.781624975054784
8250,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
8250,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
8250,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
8250,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
8250,4,1,0.0,1,0,0.0,0,3,1.4967129695367058e-08,1.0,3,2.7816249850328703
8250,5,0,0.0,0,0,0.0,0,3,1.4967129695367058e-08,1.0,3,2.7816249850328703
8250,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
8250,7,0,0.0,0,0,0.0,0,4,1.995617292715608e-08,1.0,2,2.7816249800438273
9000,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
9000,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9000,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9000,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9000,4,1,0.0,1,0,0.0,0,3,1.4967129695367058e-08,1.0,2,2.7816249850328703
9000,5,0,0.0,0,0,0.0,0,3,1.4967129695367058e-08,1.0,2,2.7816249850328703
9000,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9000,7,0,0.0,0,0,0.0,0,2,9.97808646357804e-09,1.0,2,2.7816249900219137
9750,0,0,0.0,0,1,0.0,1,0,0.0,1.0,0,2.781625
9750,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9750,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9750,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,2.781625
9750,4,1,0.0,1,0,0.0,0,2,9.97808646357804e-09,1.0,1,2.7816249900219137
9750,5,0,0.0,0,0,0.0,0,2,9.97808646357804e-09,1.0,1,2.7816249900219137
