Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Target CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Target CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,Target Macromoleculeahl,EmptySpace Sector
0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,4,1,0.0,1,1,0.0,1,3066,1.5296406548665135e-05,1.0,486,4.587859703593451
0,5,0,0.0,0,0,0.0,0,975,4.864317150994295e-06,1.0,1175,4.587870135682849
0,6,0,0.0,0,0,0.0,0,770,3.841563288477545e-06,1.0,560,4.587871158436711
0,7,0,0.0,0,0,0.0,0,3,1.4967129695367058e-08,1.0,497,4.58787498503287
500,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
500,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
500,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
500,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
500,4,1,0.0,1,1,0.0,1,486,2.4246750106494634e-06,1.0,153,4.5878725753249885
500,5,0,0.0,0,0,0.0,0,1175,5.8621257973520985e-06,1.0,252,4.587869137874202
500,6,0,0.0,0,0,0.0,0,560,2.793864209801851e-06,1.0,165,4.587872206135789
500,7,0,0.0,0,0,0.0,0,497,2.4795544861991428e-06,1.0,281,4.587872520445513
1000,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
1000,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
1000,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
1000,3,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
1000,4,1,0.0,1,1,0.0,1,153,7.6332361446372e-07,1.0,71,4.587874236676385
1000,5,0,0.0,0,0,0.0,0,252,1.257238894410833e-06,1.0,87,4.587873742761105
1000,6,0,0.0,0,0,0.0,0,165,8.231921332451883e-07,1.0,62,4.587874176807866
1000,7,0,0.0,0,0,0.0,0,281,1.4019211481327145e-06,1.0,79,4.587873598078851
1500,0,0,0.0,0,0,0.0,0,0,0.0,1.0,34,4.5878749999999995
1500,1,0,0.0,0,0,0.0,0,0,0.0,1.0,29,4.5878749999999995
1500,2,0,0.0,0,0,0.0,0,0,0.0,1.0,28,4.5878749999999995
1500,3,0,0.0,0,0,0.0,0,0,0.0,1.0,22,4.5878749999999995
1500,4,1,0.0,1,1,0.0,1,71,3.542220694570204e-07,1.0,21,4.58787464577793
1500,5,0,0.0,0,0,0.0,0,87,4.340467611656447e-07,1.0,21,4.587874565953238
1500,6,0,0.0,0,0,0.0,0,62,3.093206803709192e-07,1.0,14,4.587874690679319
1500,7,0,0.0,0,0,0.0,0,79,3.9413441531133254e-07,1.0,11,4.587874605865585
2000,0,0,0.0,0,0,0.0,0,34,1.6962746988082667e-07,1.0,28,4.587874830372529
2000,1,0,0.0,0,0,0.0,0,29,1.4468225372188157e-07,1.0,20,4.587874855317746
2000,2,0,0.0,0,0,0.0,0,28,1.3969321049009255e-07,1.0,17,4.587874860306789
2000,3,0,0.0,0,0,0.0,0,22,1.0975895109935844e-07,1.0,15,4.587874890241048
2000,4,1,0.0,1,1,0.0,1,21,1.0476990786756942e-07,1.0,17,4.587874895230091
2000,5,0,0.0,0,0,0.0,0,21,1.0476990786756942e-07,1.0,12,4.587874895230091
2000,6,0,0.0,0,0,0.0,0,14,6.984660524504627e-08,1.0,13,4.5878749301533945
2000,7,0,0.0,0,0,0.0,0,11,5.487947554967922e-08,1.0,7,4.587874945120524
2500,0,0,0.0,0,0,0.0,0,28,1.3969321049009255e-07,1.0,20,4.587874860306789
2500,1,0,0.0,0,0,0.0,0,20,9.97808646357804e-08,1.0,15,4.587874900219135
2500,2,0,0.0,0,0,0.0,0,17,8.481373494041334e-08,1.0,14,4.587874915186265
2500,3,0,0.0,0,0,0.0,0,15,7.48356484768353e-08,1.0,9,4.587874925164351
2500,4,1,0.0,1,1,0.0,1,17,8.481373494041334e-08,1.0,12,4.587874915186265
2500,5,0,0.0,0,0,0.0,0,12,5.986851878146823e-08,1.0,13,4.5878749401314805
2500,6,0,0.0,0,0,0.0,0,13,6.485756201325725e-08,1.0,10,4.5878749351424375
2500,7,0,0.0,0,0,0.0,0,7,3.492330262252314e-08,1.0,6,4.587874965076697
3000,0,0,0.0,0,0,0.0,0,20,9.97808646357804e-08,1.0,16,4.587874900219135
3000,1,0,0.0,0,0,0.0,0,15,7.48356484768353e-08,1.0,10,4.587874925164351
3000,2,0,0.0,0,0,0.0,0,14,6.984660524504627e-08,1.0,11,4.5878749301533945
3000,3,0,0.0,0,0,0.0,0,9,4.490138908610118e-08,1.0,7,4.58787495509861
3000,4,1,0.0,1,1,0.0,1,12,5.986851878146823e-08,1.0,12,4.5878749401314805
3000,5,0,0.0,0,0,0.0,0,13,6.485756201325725e-08,1.0,12,4.5878749351424375
3000,6,0,0.0,0,0,0.0,0,10,4.98904323178902e-08,1.0,9,4.587874950109567
